native_id	scan	ms_level	rt_min	precursor_ref	precursor_mz	signal_sha256	inside_requested_window
controllerType=0 controllerNumber=1 scan=18421	18421	2	48.470197	controllerType=0 controllerNumber=1 scan=18410	400.574890136719	1cbe080f69cfd538613d437da47125896e442053000224b5569097984cf11a8b	True
controllerType=0 controllerNumber=1 scan=18422	18422	2	48.470947	controllerType=0 controllerNumber=1 scan=18410	617.7578125	0308db98e307ccbce4ba8079e77dd2c5885937b843a28dfc7339ec30e9aed76a	True
controllerType=0 controllerNumber=1 scan=18423	18423	2	48.471678	controllerType=0 controllerNumber=1 scan=18410	501.300964355469	855cc44ceadeff6ac3d5ec5a7de74d16f4b8f9d1611fcff1db86a77f2412ce3f	True
controllerType=0 controllerNumber=1 scan=18424	18424	2	48.47242	controllerType=0 controllerNumber=1 scan=18410	493.904541015625	8d85d93b97128007c7b77dd3be8d59226d48740dcb07dcb33e35b2bd8bece3d1	True
controllerType=0 controllerNumber=1 scan=18425	18425	2	48.47316	controllerType=0 controllerNumber=1 scan=18410	734.356201171875	51ce1dcfdbc8092a338d73afea0b41c1e7ee93831dfe7eb4278ce632eb05753a	True
controllerType=0 controllerNumber=1 scan=18426	18426	1	48.474207			7446e771973c155058d0b66a2a5f5e560b07bb19e94e06c0192f6d2adb029b59	True
controllerType=0 controllerNumber=1 scan=18427	18427	2	48.476339	controllerType=0 controllerNumber=1 scan=18426	581.795654296875	88a2bbce847523961d25851750afe11f8b8f92acf56db44ecc713f32ce0fc4ba	True
controllerType=0 controllerNumber=1 scan=18428	18428	2	48.477072	controllerType=0 controllerNumber=1 scan=18426	591.840148925781	6c1edbb27bb1c8be0788d93d8740a7d779d4fe6e1ea236a6ba8fd3f77ef1f6bd	True
controllerType=0 controllerNumber=1 scan=18429	18429	2	48.477814	controllerType=0 controllerNumber=1 scan=18426	757.4067	3306afe7417a07e374f4ba6a76224e331d262f0b376d7f670177124ee7bbfc9b	True
controllerType=0 controllerNumber=1 scan=18430	18430	2	48.478516	controllerType=0 controllerNumber=1 scan=18426	655.3279	8c0b5f475e034ca11ba1cb2aacd6bc0a07b816610aeac807ac3952b2d6133e50	True
controllerType=0 controllerNumber=1 scan=18431	18431	2	48.479253	controllerType=0 controllerNumber=1 scan=18426	455.895721435547	b2d10f374d0ae6b10711e06ce0518fc95597a211232b6f2804350bf39def57aa	True
controllerType=0 controllerNumber=1 scan=18432	18432	2	48.479985	controllerType=0 controllerNumber=1 scan=18426	501.782531738281	6b94e28028a330d634558cf2b6fdc83d129463329fc49231f6a30c4908770a2a	True
controllerType=0 controllerNumber=1 scan=18433	18433	2	48.48073	controllerType=0 controllerNumber=1 scan=18426	591.6326	cc762a6756777f8674db8108b8b0cf5eb83527a0817185efe10962057c16165b	True
controllerType=0 controllerNumber=1 scan=18434	18434	2	48.481462	controllerType=0 controllerNumber=1 scan=18426	483.2655	bfa774a977ef41d933124b7667fa44ce0746a2f58052ff887b7b4424e958889d	True
controllerType=0 controllerNumber=1 scan=18435	18435	2	48.482197	controllerType=0 controllerNumber=1 scan=18426	600.3254	b3bd6ab284fbe9a51f9ab34f1f32cd90093a2f7654cddbefd7a922bafc7326aa	True
controllerType=0 controllerNumber=1 scan=18436	18436	2	48.482628	controllerType=0 controllerNumber=1 scan=18426	459.269927978516	3e05fe6e63195f109b0b01a25f7498e8e6d1aa0c579c1b364b7a0701df52738c	True
controllerType=0 controllerNumber=1 scan=18437	18437	2	48.483366	controllerType=0 controllerNumber=1 scan=18426	740.355	8fe3409c3a9054ebfa0728331629f39ecf0da60aede4b0b57b790c7e1eaaae08	True
controllerType=0 controllerNumber=1 scan=18438	18438	2	48.484103	controllerType=0 controllerNumber=1 scan=18426	606.8046	980de570426ac570a631e3893035e2259dcb141da5f469c4dab368ff7888e67c	True
controllerType=0 controllerNumber=1 scan=18439	18439	2	48.484833	controllerType=0 controllerNumber=1 scan=18426	392.7318	0bd7f34dc290a5e89964f1eaa08bee9df96b59274b2040f0cdd22057dd6a025f	True
controllerType=0 controllerNumber=1 scan=18440	18440	2	48.485564	controllerType=0 controllerNumber=1 scan=18426	545.300537109375	eca40a2e640ac0f197a69660faa365e572271a9153dd338d25041714b4b7d4b5	True
controllerType=0 controllerNumber=1 scan=18441	18441	2	48.486247	controllerType=0 controllerNumber=1 scan=18426	478.773162841797	917a6657f7fd855e6e912bdce6e1016846e9667f2156892e9d891db1c9f9e1de	True
controllerType=0 controllerNumber=1 scan=18442	18442	1	48.487305			4d7686a64538626ab875a2cff8981e4c9b80f10c3f2c3a6d9c7659fa69dfc49f	True
controllerType=0 controllerNumber=1 scan=18443	18443	2	48.489435	controllerType=0 controllerNumber=1 scan=18442	462.225372314453	8ab8ac866a0719987d1f2319cebabe7287f95b4780155eddab699bbdf7ea08c7	True
controllerType=0 controllerNumber=1 scan=18444	18444	2	48.489926	controllerType=0 controllerNumber=1 scan=18442	508.917266845703	a701a2499ea3178138d0bce4f229a946845899fe50d3c16a459e3e950dd77cdb	True
controllerType=0 controllerNumber=1 scan=18445	18445	2	48.490658	controllerType=0 controllerNumber=1 scan=18442	551.23046875	ff701545b2237363f960595538a0114fd4278263af92c7140001104a5f562277	True
controllerType=0 controllerNumber=1 scan=18446	18446	2	48.491397	controllerType=0 controllerNumber=1 scan=18442	720.342224121094	ede01f0913d24542f60c09c96c01a27682dabad7fc9b8e4af260cecb3a68ae2c	True
controllerType=0 controllerNumber=1 scan=18447	18447	2	48.492135	controllerType=0 controllerNumber=1 scan=18442	698.322875976563	5ff4d774f3870e3af6e70b11df7c08c597e5dcdd5a2b5290666947ebf4c927c9	True
controllerType=0 controllerNumber=1 scan=18448	18448	2	48.492872	controllerType=0 controllerNumber=1 scan=18442	701.3264	39a2c2957f795830bf1fb2d5e80b3732aeb53aceb7c5e57d4391a2b85527e518	True
controllerType=0 controllerNumber=1 scan=18449	18449	2	48.493633	controllerType=0 controllerNumber=1 scan=18442	557.2844	fd4e52f9d0b49069aede14da9a269e88f3ccf990093493f24ce593c564e40a13	True
controllerType=0 controllerNumber=1 scan=18450	18450	2	48.494374	controllerType=0 controllerNumber=1 scan=18442	818.9058	8e13d6bd2a30c3a1bb2ef5a13d5e0ade8155e7755dbea6700f9a7b7382190516	True
controllerType=0 controllerNumber=1 scan=18451	18451	2	48.495012	controllerType=0 controllerNumber=1 scan=18442	491.751770019531	25a0ec2f1a274ee0487d141fb067045082441ce2d5fbad37253a163517cc8cc0	True
controllerType=0 controllerNumber=1 scan=18452	18452	2	48.495745	controllerType=0 controllerNumber=1 scan=18442	400.886444091797	cfc4fe5cadc656292002dc7e43346155778ea3edfd6dec467ad6173913416e38	True
controllerType=0 controllerNumber=1 scan=18453	18453	2	48.496478	controllerType=0 controllerNumber=1 scan=18442	403.8877	60b87f609d0cd44609511bdda306eca98790fe5d899891ff6db78f8a0cab0c30	True
controllerType=0 controllerNumber=1 scan=18454	18454	2	48.497212	controllerType=0 controllerNumber=1 scan=18442	605.327880859375	e440aaa15044ed536376f3496985e7786780c2bc25bc77a52ac78a3402f43fe5	True
controllerType=0 controllerNumber=1 scan=18455	18455	2	48.497945	controllerType=0 controllerNumber=1 scan=18442	600.3595	409a9acd62fff43d2de362719932b3c2aea55f51cc3b30c2cc30085449bb07c2	True
controllerType=0 controllerNumber=1 scan=18456	18456	2	48.498708	controllerType=0 controllerNumber=1 scan=18442	790.0278	0bd863a77010392bb7673d621b6a8ae0607cf5e2ecaa1179a9198be9df9a4402	True
controllerType=0 controllerNumber=1 scan=18457	18457	2	48.499437	controllerType=0 controllerNumber=1 scan=18442	395.700012207031	497dfe4aefcf4be5fbd6aebcbe9894c61f7815e97779a7eb25d635e04f576c30	True
controllerType=0 controllerNumber=1 scan=18458	18458	1	48.500493			02011f3c702119697c144a56285610072bbf15ed2550d62447875a2ba34da9f2	True
controllerType=0 controllerNumber=1 scan=18459	18459	2	48.502622	controllerType=0 controllerNumber=1 scan=18458	560.277099609375	e385bcab2263764fc8caae7fbc6719179790fcfde770806ac84ecf0d5eacd5c1	True
controllerType=0 controllerNumber=1 scan=18460	18460	2	48.503356	controllerType=0 controllerNumber=1 scan=18458	558.780578613281	feb74ca62790e0385c83a494cfcbb3e3b79980b3a80d76994d7740d55a086451	True
controllerType=0 controllerNumber=1 scan=18461	18461	2	48.504091	controllerType=0 controllerNumber=1 scan=18458	574.783142089844	f343cdb989e350ca8899f23245a3a189c42014a800cd9e057ad0dfaf9b2ff478	True
controllerType=0 controllerNumber=1 scan=18462	18462	2	48.504774	controllerType=0 controllerNumber=1 scan=18458	571.262	dbb4b98074d0002be0fc5af7f7166b56765202299cd601d5d6750af218a54e47	True
controllerType=0 controllerNumber=1 scan=18463	18463	2	48.505478	controllerType=0 controllerNumber=1 scan=18458	614.276977539063	6e17c673ba490ef47b43ea6aac04bfe8036b7d90879b965ac3ce252616315bb8	True
controllerType=0 controllerNumber=1 scan=18464	18464	2	48.506258	controllerType=0 controllerNumber=1 scan=18458	961.0495	272c01253f3d223c125bce63c7a2bc237e6aa43c75ee4a24bcdab148a88a91ed	True
controllerType=0 controllerNumber=1 scan=18465	18465	2	48.50701	controllerType=0 controllerNumber=1 scan=18458	498.2748	5b380ea7efb23d859b7fd836f47b1b211f938f0fc1cd7ff0d6d0ad3498ed9af1	True
controllerType=0 controllerNumber=1 scan=18466	18466	2	48.507741	controllerType=0 controllerNumber=1 scan=18458	557.800598144531	c2249a5010c16fc948328cf200bedc10fa3ec29f9c6de2929627bea7e304490a	True
controllerType=0 controllerNumber=1 scan=18467	18467	2	48.508474	controllerType=0 controllerNumber=1 scan=18458	426.750946044922	c5c7fb19e5b076ac0bff2bad0d16dfb6a93b7e4dd3bbfb5c8cd40237a215dc25	True
controllerType=0 controllerNumber=1 scan=18468	18468	2	48.50921	controllerType=0 controllerNumber=1 scan=18458	627.276794433594	152b0571c224c75e05f26f54ac23a0848af73f96d3f546e001a6aabc3620d776	True
controllerType=0 controllerNumber=1 scan=18469	18469	2	48.509945	controllerType=0 controllerNumber=1 scan=18458	597.3301	c03a1671151b9ad98726356ae9ea5d534e957bdcecab87f9d741f5923358f5a5	True
controllerType=0 controllerNumber=1 scan=18470	18470	2	48.51041	controllerType=0 controllerNumber=1 scan=18458	411.756988525391	ffa2dc8094e3828649e9476a4974bbffacd96087d98720567bf9e4e07200146a	True
controllerType=0 controllerNumber=1 scan=18471	18471	2	48.511145	controllerType=0 controllerNumber=1 scan=18458	535.281921386719	a38386f44e61665835ac23fcfce1da6a6d25a621dc410b11ea30d7d78689812a	True
controllerType=0 controllerNumber=1 scan=18472	18472	2	48.511881	controllerType=0 controllerNumber=1 scan=18458	690.315124511719	d468946bd01e9496511662cf80e13bfb42642ad59c8a97c0a5571d2dbaa2d77d	True
controllerType=0 controllerNumber=1 scan=18473	18473	2	48.512585	controllerType=0 controllerNumber=1 scan=18458	463.295227050781	028b8f416bc93d16bb22483b3698af8d93578b9e190758c56957c30963a915ff	True
controllerType=0 controllerNumber=1 scan=18474	18474	1	48.513632			22869c3fc6e6036789b6d72c5ce34d9f3bcde5cc3daf9aef10a6961a5c6cad02	True
controllerType=0 controllerNumber=1 scan=18475	18475	2	48.515764	controllerType=0 controllerNumber=1 scan=18474	381.678283691406	df989d79f198d48a803741d1e9853898411b88313a96db566276ba561548cb07	True
controllerType=0 controllerNumber=1 scan=18476	18476	2	48.516491	controllerType=0 controllerNumber=1 scan=18474	385.232849121094	dbc0e10d3b5efdee7409dae8b6488c456a45312f0f4c76afcc5d54d7a466a62e	True
controllerType=0 controllerNumber=1 scan=18477	18477	2	48.517233	controllerType=0 controllerNumber=1 scan=18474	828.8162	cd19d77dc43b5a7d979a51754c06f62e87a4de317504442bee5d5b06a9b41006	True
controllerType=0 controllerNumber=1 scan=18478	18478	2	48.517637	controllerType=0 controllerNumber=1 scan=18474	640.3176	1038d4fc8886e68827b24adb3ca35825080df7b51dc481a8596bc78c46f6517a	True
controllerType=0 controllerNumber=1 scan=18479	18479	2	48.518376	controllerType=0 controllerNumber=1 scan=18474	516.2636	c693555bf61f8e4092663f53974df98b11849308b2b41213df80d29746b353d3	True
controllerType=0 controllerNumber=1 scan=18480	18480	2	48.51912	controllerType=0 controllerNumber=1 scan=18474	543.600463867188	91c0a5f47ca2871b6c3d1864653ed2e18e06f54d6b5475ebfd6d638a068ab506	True
controllerType=0 controllerNumber=1 scan=18481	18481	2	48.519862	controllerType=0 controllerNumber=1 scan=18474	387.449859619141	5b4b3b62ed0284963348a0d6223400a575f4623c688ad7ae91107623a44b64a2	True
controllerType=0 controllerNumber=1 scan=18482	18482	2	48.520597	controllerType=0 controllerNumber=1 scan=18474	576.304870605469	d64abedf9f31fb76c59be5ef7eb627594a96c38b8b4ffcf23ea84d0861b79ba9	True
controllerType=0 controllerNumber=1 scan=18483	18483	2	48.521331	controllerType=0 controllerNumber=1 scan=18474	605.794128417969	53d1ae8da350858d266d1cb77373d39ffdd16258921e0ef478b1fe070f6115e4	True
controllerType=0 controllerNumber=1 scan=18484	18484	2	48.522076	controllerType=0 controllerNumber=1 scan=18474	580.608215332031	9dd3cf81e98a1f5f7333d5a9264d8e0e1286ced04bfd84deb361911e85a86340	True
controllerType=0 controllerNumber=1 scan=18485	18485	2	48.522806	controllerType=0 controllerNumber=1 scan=18474	397.209655761719	37cec74ef7c98fc0c8136c1e9ec7483963ba07ac1a0fa11ef6c1724bf2d04dd6	True
controllerType=0 controllerNumber=1 scan=18486	18486	2	48.523547	controllerType=0 controllerNumber=1 scan=18474	540.2385	97a860637a197cd24df399a34704054549ae50f25612f67c6624c8c0878ea9cf	True
controllerType=0 controllerNumber=1 scan=18487	18487	2	48.524301	controllerType=0 controllerNumber=1 scan=18474	651.851867675781	e52caba3c623552bd3aa897d29d37bd49586c586b8ac2c47a7ae8c0be742cb23	True
controllerType=0 controllerNumber=1 scan=18488	18488	2	48.524703	controllerType=0 controllerNumber=1 scan=18474	469.722442626953	de843461c53de019c36745a3ae8f168b9bd7c67843c20d2ff6b8df9118aa0b52	True
controllerType=0 controllerNumber=1 scan=18489	18489	2	48.525445	controllerType=0 controllerNumber=1 scan=18474	523.2405	c433cedbc0319c42be8b25fe31b7f02ca29a8f1c9aa4fa64d7a8212ba7d7f169	True
controllerType=0 controllerNumber=1 scan=18490	18490	1	48.526491			0bb996fa9399a0c9ad38794584f9424931d4b7dfb7a6276b413c392eeed280e3	True
controllerType=0 controllerNumber=1 scan=18491	18491	2	48.528622	controllerType=0 controllerNumber=1 scan=18490	478.751098632813	d490e72086f3fd21303247583b13723935cbd6761cbeb0f416ff5709cb6032ef	True
controllerType=0 controllerNumber=1 scan=18492	18492	2	48.52922	controllerType=0 controllerNumber=1 scan=18490	537.784057617188	513def0aa59f5557d79c53d67ba03e7801e9661f6c6deec142741e5ded162217	True
controllerType=0 controllerNumber=1 scan=18493	18493	2	48.529904	controllerType=0 controllerNumber=1 scan=18490	407.2345	bbf6477315c34a9ec8a62a6f9ef935a604239dd396bf52ac8544d612d5c0583d	True
controllerType=0 controllerNumber=1 scan=18494	18494	2	48.530643	controllerType=0 controllerNumber=1 scan=18490	467.8867	4b51b979ee930e6ba660f71f151dcf6563792e068e8f00265074e349c10d6a2d	True
controllerType=0 controllerNumber=1 scan=18495	18495	2	48.531301	controllerType=0 controllerNumber=1 scan=18490	591.5924	273428c15b3205954221c13527a652c5ab3910a50180903bccce6e08f17c367e	True
controllerType=0 controllerNumber=1 scan=18496	18496	2	48.532033	controllerType=0 controllerNumber=1 scan=18490	435.792144775391	f057a541a136aeb3bb0458fb7e61fdbd56a2841c8a96f2e14e5a4713b2f772a8	True
controllerType=0 controllerNumber=1 scan=18497	18497	2	48.532783	controllerType=0 controllerNumber=1 scan=18490	638.6434	4ba229ec4081f5f917ebc7fd78190b5ac8145c1ea28a0ef539047a518476024f	True
controllerType=0 controllerNumber=1 scan=18498	18498	2	48.533153	controllerType=0 controllerNumber=1 scan=18490	702.298217773438	af0d6002c20cef22c55e37d33e614ae102b43dffb07ad477b57fe559c682412c	True
controllerType=0 controllerNumber=1 scan=18499	18499	2	48.533895	controllerType=0 controllerNumber=1 scan=18490	791.835998535156	85cf15b5ad9844ec2204afb48dee2fc60c3ca89adbc4ed455d9d72b2df19b1fa	True
controllerType=0 controllerNumber=1 scan=18500	18500	2	48.534262	controllerType=0 controllerNumber=1 scan=18490	450.4545	8c455b93e14f7ee8c0568702e5b5d9788e735f063855557d876439751972e8f8	True
controllerType=0 controllerNumber=1 scan=18501	18501	2	48.535008	controllerType=0 controllerNumber=1 scan=18490	560.80419921875	d9e98b40fd685839d78abd49aa0ccf1d422bc7564abecc9d59a8d17bc5adc0df	True
controllerType=0 controllerNumber=1 scan=18502	18502	2	48.535743	controllerType=0 controllerNumber=1 scan=18490	425.898254394531	15e197a935e7b421c3408dbc367c354cdde1fbc344a85e0d553ed16ef815a23e	True
controllerType=0 controllerNumber=1 scan=18503	18503	2	48.536481	controllerType=0 controllerNumber=1 scan=18490	677.829528808594	b58f261064c6088a132425ffadde041e2a47a50a5684fa4bbd9543711992648e	True
controllerType=0 controllerNumber=1 scan=18504	18504	2	48.537216	controllerType=0 controllerNumber=1 scan=18490	432.202	9953d399e5a3e371981ef1ec35a899f4f9539a8a0a7f8419b7701cad72bdcaee	True
controllerType=0 controllerNumber=1 scan=18505	18505	2	48.537947	controllerType=0 controllerNumber=1 scan=18490	406.753356933594	c30b22f019410f839e634456f9327f6381d59ca604723147e74905734e70e4aa	True
controllerType=0 controllerNumber=1 scan=18506	18506	1	48.538997			42af5f7c67b41ea8f9aded6f8019135ec0b2a6a97b98c15ba813311149f2f777	True
controllerType=0 controllerNumber=1 scan=18507	18507	2	48.541129	controllerType=0 controllerNumber=1 scan=18506	672.353	3e0f6f2271bf233e7675c7edb48df177076f50db0031cebaa3a96a1c60c57656	True
controllerType=0 controllerNumber=1 scan=18508	18508	2	48.541739	controllerType=0 controllerNumber=1 scan=18506	382.718902587891	691c03f07590107498de6e79ea98f1f6f065c5e51db8d2c6a92d63025adbdd6e	True
controllerType=0 controllerNumber=1 scan=18509	18509	2	48.542481	controllerType=0 controllerNumber=1 scan=18506	746.91	9cb6479ca089552a7f9932cafa545343bb945437e2eff3e94b61f10c3dcbb8be	True
controllerType=0 controllerNumber=1 scan=18510	18510	2	48.543166	controllerType=0 controllerNumber=1 scan=18506	516.263488769531	fb0e071451caf7c01ce93b5b5051297e39884f84a25b63aac7c35c2e4258ef26	True
controllerType=0 controllerNumber=1 scan=18511	18511	2	48.543901	controllerType=0 controllerNumber=1 scan=18506	664.315673828125	d13d2757e22e52a9a8fecba75741622dbb3d010c0aa6290e2f3433983d75d336	True
controllerType=0 controllerNumber=1 scan=18512	18512	2	48.544635	controllerType=0 controllerNumber=1 scan=18506	533.792175292969	cafc44475b330be28c07f6976509cf454b40114243ffd3ff17712c723ffc9f0e	True
controllerType=0 controllerNumber=1 scan=18513	18513	2	48.545372	controllerType=0 controllerNumber=1 scan=18506	704.8753	9aa6e90b1a2edbf4a46825a16e4ae86bab455f7470f058da3152436bbe33d2cc	True
controllerType=0 controllerNumber=1 scan=18514	18514	2	48.546104	controllerType=0 controllerNumber=1 scan=18506	437.273193359375	68d5c719817ef9521989aaca01d9720927c49e1b68ceec6fca8b1e651c9f0872	True
controllerType=0 controllerNumber=1 scan=18515	18515	2	48.546833	controllerType=0 controllerNumber=1 scan=18506	425.261535644531	61120229ee52274484c2389c2ce367bc3f14c69343b09e23240ed6e88fe721b3	True
controllerType=0 controllerNumber=1 scan=18516	18516	2	48.547578	controllerType=0 controllerNumber=1 scan=18506	886.946	7075105a43bb2659a9ee7d4755aa12983485338886e4ac4b7dc338e25a806f67	True
controllerType=0 controllerNumber=1 scan=18517	18517	2	48.548324	controllerType=0 controllerNumber=1 scan=18506	486.708038330078	63bc4c07be51a07032241025427f4ff49ceda3ce84b5bd8094484bf9fd86fe63	True
controllerType=0 controllerNumber=1 scan=18518	18518	2	48.54907	controllerType=0 controllerNumber=1 scan=18506	428.7104	62af6f446951fd793dcdba144f0955aa2a8dfc3b2370aa383ad56cb0b9a01daf	True
controllerType=0 controllerNumber=1 scan=18519	18519	2	48.549812	controllerType=0 controllerNumber=1 scan=18506	773.8916	f8cc33ad6665e5318ee38550c4c72f5d36dfb5a8fa764a832298196c3d9718b6	True
controllerType=0 controllerNumber=1 scan=18520	18520	2	48.550543	controllerType=0 controllerNumber=1 scan=18506	527.265197753906	ed0f8587f97f2484402b042a7337ae9524be0234df6917054cdc620d5c8334c4	True
controllerType=0 controllerNumber=1 scan=18521	18521	2	48.551281	controllerType=0 controllerNumber=1 scan=18506	419.555877685547	8afea313906ccb55a3dcdea9133f6a91d17328925474aaf27e3785e735ca7b8e	True
controllerType=0 controllerNumber=1 scan=18522	18522	1	48.552318			df85a6558fd619d2a71de4c02ccfbfa2baf419c083777729177bfc2961dd5290	True
controllerType=0 controllerNumber=1 scan=18523	18523	2	48.554447	controllerType=0 controllerNumber=1 scan=18522	525.742004394531	5bf3c7632dc4baaa826440dbd679f71c6b7207fe72814a41eb6ce933fb347616	True
controllerType=0 controllerNumber=1 scan=18524	18524	2	48.555131	controllerType=0 controllerNumber=1 scan=18522	431.238	09b8ed36ae1edcbed8d4cb694fb15aac2cfd1eef2f3c3f1b83fe689e79f13db7	True
controllerType=0 controllerNumber=1 scan=18525	18525	2	48.555554	controllerType=0 controllerNumber=1 scan=18522	381.939025878906	b80c3b7a657fc98c6ea8fa82790967bb1473defc36ff2114b5631760466c62f9	True
controllerType=0 controllerNumber=1 scan=18526	18526	2	48.556222	controllerType=0 controllerNumber=1 scan=18522	401.2446	5a7d14cce42d5dddbcb76b32cd83f291a2c66e215f603de5eee95348c039ee93	True
controllerType=0 controllerNumber=1 scan=18527	18527	2	48.556747	controllerType=0 controllerNumber=1 scan=18522	443.975952148438	a14002236163ae39af0e5fd27a618b4095eb6387ae2f449a307706a4346bb2b7	True
controllerType=0 controllerNumber=1 scan=18528	18528	2	48.557479	controllerType=0 controllerNumber=1 scan=18522	481.271789550781	ce6a69a0b8a5d4a236ec7c91543b0515723b53b88d579d37177c4d5d8a360fa1	True
controllerType=0 controllerNumber=1 scan=18529	18529	2	48.55821	controllerType=0 controllerNumber=1 scan=18522	477.265777587891	74394b8498da6c795c75b041d954d5e77a9190011c601b2a46893f9619e5deda	True
controllerType=0 controllerNumber=1 scan=18530	18530	2	48.55896	controllerType=0 controllerNumber=1 scan=18522	645.80859375	95d4f63fe1d02d78d83d09c6ef8d305a313e7a6882bfcd26662dd18cf904f179	True
controllerType=0 controllerNumber=1 scan=18531	18531	2	48.559693	controllerType=0 controllerNumber=1 scan=18522	529.795837402344	52c0e95c95bcdda42a6227288bec948629d2e13d243034546107798c0e24de0d	True
controllerType=0 controllerNumber=1 scan=18532	18532	2	48.560456	controllerType=0 controllerNumber=1 scan=18522	786.3301	a707011bb367be4a743b56b8eed5b9466432a625b8d3fada6e84b8818975c08a	True
controllerType=0 controllerNumber=1 scan=18533	18533	2	48.560833	controllerType=0 controllerNumber=1 scan=18522	505.8047	d523b853ab87bc157690b01cf39c93d81b2ce86d9001dd8adaa5f8c8f3a1364a	True
controllerType=0 controllerNumber=1 scan=18534	18534	2	48.561564	controllerType=0 controllerNumber=1 scan=18522	494.788421630859	e039d58611bb475a5bc2a5a4af741d1e90ddd3cfbe5c58f00b3af24e3b19d937	True
controllerType=0 controllerNumber=1 scan=18535	18535	2	48.562301	controllerType=0 controllerNumber=1 scan=18522	388.723754882813	d191edeb4420e8f0f2ca8b4973bc68a2b851651a8f0216ced634e8fe7c90cac1	True
controllerType=0 controllerNumber=1 scan=18536	18536	2	48.563037	controllerType=0 controllerNumber=1 scan=18522	650.8191	21b253327a3c307f64462d510298144a445edf75003056c8218d69ec62442ea9	True
controllerType=0 controllerNumber=1 scan=18537	18537	2	48.563768	controllerType=0 controllerNumber=1 scan=18522	397.243896484375	4bf31992d8a326fdd11da400d8fc6039ef38193ab7c2475b70f8fac1ef43a228	True
controllerType=0 controllerNumber=1 scan=18538	18538	1	48.564818			78a060b6ddbf00d610bb23dab87463eb1895467556ea26252bc727733ade5127	True
controllerType=0 controllerNumber=1 scan=18539	18539	2	48.566947	controllerType=0 controllerNumber=1 scan=18538	400.204559326172	f1cbbc1059e634e8d9344a2b38be74d06e177874ae2bba4257e37a2469e1d07e	True
controllerType=0 controllerNumber=1 scan=18540	18540	2	48.567685	controllerType=0 controllerNumber=1 scan=18538	675.824584960938	35d41189d8f40e1b18bc27e90144377cfcb4afd0c9a2758ac73023283bf2b90a	True
controllerType=0 controllerNumber=1 scan=18541	18541	2	48.568414	controllerType=0 controllerNumber=1 scan=18538	418.730072021484	6e2f071f597bc20c84e37ff1cf6792da93d77f596767dd5c877cec9d6c37b528	True
controllerType=0 controllerNumber=1 scan=18542	18542	2	48.569051	controllerType=0 controllerNumber=1 scan=18538	522.766357421875	13cb82f3b533b7e09aa3d3c886d1787d7abb1362ddbc4e5dcf3e039f134cbd54	True
controllerType=0 controllerNumber=1 scan=18543	18543	2	48.569789	controllerType=0 controllerNumber=1 scan=18538	651.774719238281	3dad55bddd94953c44dd978b7cf34e462f5eff7579bbb60e290c59876560da0f	True
controllerType=0 controllerNumber=1 scan=18544	18544	2	48.570524	controllerType=0 controllerNumber=1 scan=18538	625.3041	8c8cd622ca35d7df6e94f0422b5039953757dca4f06d8659d0e4bb45db53707a	True
controllerType=0 controllerNumber=1 scan=18545	18545	2	48.571099	controllerType=0 controllerNumber=1 scan=18538	433.8796	ea0549f7fb425a9ba0394c1d73ef676107397b2b94c1750539ca9714988572a7	True
controllerType=0 controllerNumber=1 scan=18546	18546	2	48.571841	controllerType=0 controllerNumber=1 scan=18538	538.915	bc9b0d6102c5d25e08bdb2bc7b532b32c8b5cc539868b9e90f17e0b96ef614ef	True
controllerType=0 controllerNumber=1 scan=18547	18547	2	48.572572	controllerType=0 controllerNumber=1 scan=18538	498.759094238281	9e8f629a00e266a0696d69a6f9893c3d0b35d78d2ced587983c7f5d0b50d4dfd	True
controllerType=0 controllerNumber=1 scan=18548	18548	2	48.57331	controllerType=0 controllerNumber=1 scan=18538	632.8418	ed01fe03211b432495a285abe28ee193f3fa94962b155656cfd32bfc20d63e4b	True
controllerType=0 controllerNumber=1 scan=18549	18549	2	48.574041	controllerType=0 controllerNumber=1 scan=18538	487.234130859375	aff325401ae2f2289651cb536eb15b03eddc3f67bc74a9199028197cf4d0de00	True
controllerType=0 controllerNumber=1 scan=18550	18550	2	48.574687	controllerType=0 controllerNumber=1 scan=18538	478.288177490234	41e02c2f5abb169d9cf5cb9663c32b70934dc0b7874f1c0a544067f128a4731f	True
controllerType=0 controllerNumber=1 scan=18551	18551	2	48.575083	controllerType=0 controllerNumber=1 scan=18538	450.4548	7f8d44103259052bfef5207f4d8858c843587365d78839f3c1a9f06c387dd4d2	True
controllerType=0 controllerNumber=1 scan=18552	18552	2	48.575697	controllerType=0 controllerNumber=1 scan=18538	507.284423828125	4e9273e0ffaa7d70018c9496c3dd0f3660daf5d6b10cf59d5397a0eed65e6642	True
controllerType=0 controllerNumber=1 scan=18553	18553	2	48.576479	controllerType=0 controllerNumber=1 scan=18538	722.31	41d0fbc11eee969f70e5be19360ca7eb8ef6943deb5b7a371182c20fdf6fb954	True
controllerType=0 controllerNumber=1 scan=18554	18554	1	48.577526			19ea5f13c2a7a6a55c19a861264d40fcee47b51b2c62dab8d9ceebc2546a67ab	True
controllerType=0 controllerNumber=1 scan=18555	18555	2	48.579658	controllerType=0 controllerNumber=1 scan=18554	436.249084472656	bdd7b88ae08f1ea16a1923eb01657760d5201d3296b453208c25ded26103c392	True
